enrolldt,price,downpmt,monthdue,pmttype,use,age,gender,default
20190421,125.16,125.16,10,Cash,0,36,1,0
20190423,1004.3712,126,2.92,CreditCard,0,36,1,0
20190425,763.56,126,4.25,CreditCard,0,36,1,0
20190426,1324.68,126,8.5,Cash,1,36,1,0
20190430,1009.1088,1009.1088,6,Cash,0,36,1,0
20190501,1160.1408,1160.1408,6,Cash,0,36,1,0
20190503,399.7896,42,5.5,Cash,2,36,0,0
20190503,488.8296,84,2.92,Cash,0,36,0,0
20190504,1420.4736,168,5.5,CreditCard,1,36,0,0
20190506,662.76,33.6,4,Cash,0,36,1,1
20190507,755.16,42,4,Cash,0,36,0,1
20190511,410.76,410.76,6,Cash,0,36,0,0
20190511,221.7096,221.7096,10.5,Cash,1,36,0,0
20190513,125.16,125.16,10,Cash,3,36,1,0
20190514,1007.2608,63,5.5,Cash,1,36,0,0
20190517,948.36,42,5.5,CreditCard,1,36,0,0
20190518,721.56,42,5.5,Cash,0,36,0,1
20190519,125.16,125.16,9,CreditCard,0,36,0,0
20190519,679.56,679.56,8.5,Cash,6,36,1,0
20190522,792.1116,63,5.5,Cash,3,36,1,0
20190524,771.1704,67.2,38,Cash,1,36,0,0
20190527,1115.52,231,10,DirectDebit,0,36,0,0
20190530,410.76,410.76,10,Cash,0,36,1,0
20190601,435.4056,435.4056,8,Cash,3,36,1,0
20190605,1115.52,147,10,DirectDebit,0,36,1,0
20190609,951.72,63,3.25,CreditCard,0,36,0,0
20190610,503.16,21,2.75,CreditCard,6,36,0,0
20190615,503.16,21,2.75,Cash,0,36,1,1
20190615,990.36,8.4,5.5,Cash,1,36,0,0
20190616,503.16,4.2,5.5,DirectDebit,7,36,0,0
20190616,947.52,147,5.5,CreditCard,6,36,1,0
20190616,427.1904,213.5952,6,Cash,3,36,0,0
20190617,341.8296,341.8296,10.5,Cash,0,36,1,0
20190617,194.1828,4.2,21,Cash,0,36,0,0
20190625,461.16,42,26,Cash,3,36,1,0
20190627,1004.3712,84,12,CreditCard,3,36,1,0
20190627,544.6728,4.2,5.5,Cheque,1,36,0,0
20190629,628.2612,126,21.45,CreditCard,1,36,1,0
20190630,679.56,42,5.5,Cheque,0,36,0,0
20190701,532.644,21,4,DirectDebit,0,36,1,0
20190703,879.0264,879.0264,3,Cash,0,36,0,0
20190704,388.92,126,4.5,Cash,0,36,1,0
20190708,662.8776,84,4,CreditCard,0,36,0,0
20190708,671.16,671.16,3,Cash,1,36,1,0
20190716,830.55,252,4.25,DirectDebit,3,36,0,0
20190716,377.16,15.96,4,CreditCard,1,36,1,0
20190716,377.16,21,4,DirectDebit,0,36,1,0
20190718,652.1676,652.1676,6,Cash,0,36,1,0
20190721,398.8488,33.6,4,Cheque,0,36,0,0
20190723,511.56,126,4,CreditCard,0,36,0,0
20190726,947.52,84,6,CreditCard,1,36,0,0
20190727,905.52,147,9,DirectDebit,8,36,1,0
20190728,889.2996,889.2996,6,Cash,1,36,1,0
20190729,377.16,15.96,4,CreditCard,4,36,0,0
20190729,637.56,84,9,CreditCard,6,36,0,0
20190731,377.16,31.92,4,Cash,0,36,1,1
20190731,655.2252,221.76,9,DirectDebit,4,36,1,0
20190801,696.8976,42,4.25,DirectDebit,2,36,1,0
20190802,612.36,84,4.5,CreditCard,0,36,0,0
20190803,846.72,84,5.5,Cash,6,36,1,0
20190803,1244.04,79.8,4,CreditCard,0,36,0,0
20190805,612.36,612.36,3,Cash,1,36,1,0
20190806,708.3468,42,4.33,Cash,0,36,1,1
20190808,392.2464,21,4,DirectDebit,0,36,0,0
20190816,385.5852,126,34,Cash,0,36,1,0
20190820,775.32,63,12,CreditCard,0,36,0,0
20190820,696.36,16.8,4,CreditCard,0,36,0,0
20190825,612.36,84,9,CreditCard,5,36,1,0
20190825,822.36,42,9,Cash,1,36,0,0
20190827,822.36,42,6,CreditCard,0,36,0,0
20190827,1067.8584,84,6,CreditCard,3,36,1,0
20190828,293.16,15.96,26,Cheque,2,36,0,0
20190830,822.36,42,3,Cash,0,36,0,0
20190903,437.4636,437.4636,8,Cash,0,36,0,0
20190905,1076.2416,1076.2416,6,Cash,6,36,0,0
20190908,439.5132,439.5132,8,Cash,0,36,0,0
20190913,1009.1088,168,5.5,CreditCard,0,36,1,0
20190913,178.8612,178.8612,33,Cash,0,36,0,0
20190913,888.72,42,5.5,DirectDebit,0,36,0,0
20190915,961.8,21.84,8.5,DirectDebit,0,36,1,0
20190916,619.92,154.98,8,Cash,0,36,0,1
20190916,930.72,25.2,5.5,Cash,0,36,1,0
20190917,1160.1408,1160.1408,6,DirectDebit,1,36,1,0
20190917,503.16,21,4,Cash,6,36,0,0
20190919,720.3336,42,5.83,Cash,1,36,1,1
20190919,996.24,52.08,2.75,Cash,2,36,0,0
20190919,523.2864,0.84,4,CreditCard,0,36,0,0
20190922,755.16,42,4,Cash,0,36,0,1
20190922,763.56,763.56,6,Cash,3,36,1,0
20190925,799.2768,84,5.5,Cheque,2,36,1,0
20190925,385.5852,385.5852,30,Cash,0,36,0,0
20190927,435.4056,217.7028,8,DirectDebit,8,36,1,0
20190927,587.16,0.84,5.5,CreditCard,0,36,0,0
20190930,948.36,42,5.5,Cash,0,36,1,0
20190930,1156.68,126,5.5,CreditCard,0,36,0,0
20190930,607.32,42,2.75,Cheque,1,36,1,0
20191008,962.5896,42,6,CreditCard,0,36,0,0
20191010,178.8612,178.8612,34,Cash,0,36,0,0
20191010,637.56,637.56,5.5,Cash,0,36,0,0
20191011,216.72,216.72,10,Cash,0,36,0,0
20191011,804.9216,63,5.5,CreditCard,4,36,1,0
20191013,880.32,880.32,6,Cash,0,36,0,0
20191015,738.36,88.2,8.5,Cash,4,36,1,0
20191015,871.7016,42,12,DirectDebit,0,36,1,0
20191016,948.36,42,6,DirectDebit,0,36,1,0
20191019,968.52,63,17,Cash,3,36,0,0
20191021,947.52,947.52,9,Cash,5,36,1,0
20191021,780.36,42,8.5,Cash,2,36,1,0
20191024,410.76,410.76,9,Cash,1,36,0,0
20191025,1408.68,46.2,5.5,DirectDebit,1,36,1,0
20191028,1025.6904,105,5.5,CreditCard,1,36,0,0
20191029,1199.52,168,5.5,Cash,0,36,0,0
20191030,990.36,126,5.5,DirectDebit,1,36,0,0
20191031,628.2612,126,19.5,Cash,0,36,0,1
20191101,293.16,15.96,3,CreditCard,3,36,0,0
20191101,1115.52,84,11,CreditCard,0,36,1,0
20191103,427.1904,213.5952,9,CreditCard,0,36,0,0
20191103,377.16,15.96,4,CreditCard,0,36,0,0
20191104,377.16,21,5.5,CreditCard,0,36,0,0
20191105,652.1676,33.6,4.25,DirectDebit,6,36,1,0
20191106,1071.1596,231,4,Cash,0,36,1,0
20191106,989.52,989.52,6,Cash,3,36,0,0
20191108,374.7744,187.3872,4,DirectDebit,1,36,0,0
20191109,1047.48,126,4,Cash,3,36,1,0
20191113,390.9612,42,21,Cash,0,36,0,0
20191115,377.16,15.96,4,CreditCard,1,36,1,0
20191117,1179.6624,231,4,DirectDebit,0,36,0,0
20191119,439.7568,42,4.25,DirectDebit,1,36,1,0
20191119,654.36,84,5.5,CreditCard,0,36,0,0
20191120,797.16,16.8,3,Cheque,1,36,1,0
20191122,986.2944,42,4,DirectDebit,5,36,0,0
20191122,780.36,15.96,17,Cash,0,36,0,0
20191122,408.2736,15.96,4,Cash,0,36,0,0
20191125,981.1368,84,4,CreditCard,6,36,1,0
20191126,388.92,15.96,4.5,DirectDebit,0,36,0,0
20191128,377.16,21,4,Cash,1,36,0,0
20191128,759.36,63,8.5,CreditCard,0,36,1,0
20191203,553.56,276.78,4,DirectDebit,0,36,1,0
20191204,503.16,42,4,Cheque,0,36,1,0
20191206,388.92,15.96,4.5,Cheque,0,36,0,0
20191210,864.36,42,6,Cash,0,36,1,0
20191210,452.76,15.96,3,DirectDebit,0,36,1,0
20191215,571.6536,36.12,17,Cash,0,36,1,1
20191219,390.9612,126,7,CreditCard,3,36,1,0
20191220,503.16,20.16,4,Cash,0,36,0,1
20191220,675.36,63,12,CreditCard,3,36,1,0
20191220,358.6212,358.6212,13.2,Cash,0,36,0,0
20191220,503.16,20.16,4,CreditCard,5,36,0,0
20191221,410.76,410.76,3,Cash,4,36,1,0
20191224,671.16,168,9,DirectDebit,1,36,1,0
20191229,906.36,126,4,Cash,7,36,1,0
20191229,654.36,84,9,CreditCard,0,36,1,0
20191229,880.32,126,4,Cheque,0,36,1,0
20191230,1094.52,63,5.5,Cheque,0,36,0,0
20191231,503.16,33.6,4,Cash,6,36,1,0
20191231,1261.68,63,6,CreditCard,5,36,1,0
20191231,906.36,210,4,Cheque,1,36,1,0
20191231,654.36,654.36,4,DirectDebit,6,36,1,0
20191231,360.36,126,4,DirectDebit,0,36,0,0
20191231,410.76,84,4,CreditCard,0,36,0,0
20191231,544.6728,21,4,CreditCard,6,36,1,0
20191231,755.16,755.16,6,Cash,0,36,1,0
20200102,790.0452,84,14,Cash,0,36,0,0
20200106,1247.5008,84,11,DirectDebit,1,36,0,0
20200109,439.5132,21,4,DirectDebit,3,36,0,0
20200109,661.1136,42,17,Cash,2,36,1,0
20200115,947.52,84,12,Cash,0,36,0,0
20200116,671.16,126,5.5,DirectDebit,1,36,0,0
20200117,781.0908,30.24,5.5,CreditCard,5,36,0,0
20200119,923.16,84,10,Cash,0,36,1,0
20200121,866.8716,84,17,Cheque,3,36,0,0
20200122,1048.32,252,5.5,DirectDebit,0,36,0,0
20200123,503.16,0,5.5,DirectDebit,0,36,0,0
20200125,1525.3056,252,11,DirectDebit,6,36,0,0
20200126,964.32,84,5.5,Cash,1,36,0,0
20200127,1182.4512,147,11,Cash,0,36,0,0
20200203,755.16,755.16,9,Cash,1,36,1,0
20200203,826.6104,63,20,Cash,3,36,0,0
20200203,839.16,33.6,6,Cash,5,36,1,0
20200203,776.16,63,17,Cash,0,36,0,0
20200205,1048.32,210,12,CreditCard,1,36,1,0
20200206,1048.32,54.6,6,Cheque,0,36,0,0
20200207,1048.32,147,6,CreditCard,1,36,0,0
20200210,603.96,4.2,6,DirectDebit,3,36,1,0
20200211,964.32,126,14,Cash,6,36,0,0
20200211,948.36,126,10.25,Cash,0,36,1,0
20200213,587.16,42,24,CreditCard,0,36,1,0
20200214,419.16,84,8.5,CreditCard,0,36,0,0
20200215,1056.72,126,6,CreditCard,0,36,1,0
20200218,656.6364,168,14,CreditCard,0,36,0,0
20200218,755.16,755.16,10,Cash,0,36,1,0
20200220,209.16,21,4,Cash,0,36,1,0
20200223,132.6696,132.6696,0,Cash,0,36,0,0
20200224,1283.52,84,14,DirectDebit,1,36,1,0
20200226,859.3116,126,9,CreditCard,1,36,0,0
20200227,755.16,755.16,8.5,Cash,6,36,0,0
20200228,939.12,126,4,Cheque,1,36,1,0
20200303,738.36,30.24,6,Cash,1,36,1,0
20200304,805.56,63,6,DirectDebit,3,36,1,0
20200304,1334.8608,231,4,Cheque,0,36,1,0
20200304,394.5732,168,39,Cash,2,36,0,0
20200305,431.76,431.76,8.5,Cash,0,36,1,0
20200306,0,0,19,CreditCard,3,36,0,0
20200307,1074.36,16.8,6,Cash,1,36,1,0
20200309,625.2036,126,15,CreditCard,4,36,1,0
20200311,1341.48,84,6,CreditCard,0,36,0,0
20200313,563.472,126,12,CreditCard,5,36,0,0
20200316,1048.32,31.92,3,CreditCard,6,36,0,0
20200316,839.16,839.16,10,Cash,0,36,1,0
20200318,804.2496,84,6,DirectDebit,1,36,1,0
20200319,965.16,210,8.5,DirectDebit,1,36,1,0
20200320,776.16,63,4.25,CreditCard,0,36,0,0
20200321,226.4136,226.4136,12,Cash,3,36,0,0
20200321,852.9612,42,6,CreditCard,0,36,0,0
20200323,1056.72,210,9,CreditCard,3,36,1,0
20200323,755.16,168,13.5,Cash,0,36,1,0
20200328,209.16,209.16,13.2,Cash,0,36,1,0
20200329,1048.32,84,15,DirectDebit,4,36,1,0
20200331,1500.9036,252,14,Cash,0,36,1,0
20200413,923.16,84,9,DirectDebit,8,36,1,0
20200416,845.4516,33.6,20,Cash,1,36,1,0
20200420,1750.4508,1750.4508,9,Cash,0,36,1,0
20200421,1117.3344,4.2,6.25,DirectDebit,0,36,1,1
20200421,772.0692,68.04,48,Cash,0,36,0,1
20200422,519.96,4.2,6,CreditCard,0,36,0,0
20200423,1220.0748,1010.0748,9,CreditCard,0,36,0,0
20200424,1324.68,84,6,Cheque,0,36,0,0
20200429,1225.7364,84,9,DirectDebit,2,36,0,0
20200430,1115.52,105,12,DirectDebit,0,36,0,0
20200430,1174.32,84,9,CreditCard,0,36,0,0
20200430,992.8716,210,6,DirectDebit,0,36,0,0
20200430,923.16,84,9,DirectDebit,1,36,0,0
20200501,839.16,126,10,CreditCard,3,36,0,0
20200502,435.96,21,6,Cash,0,36,0,1
20200503,1220.0748,210,9,DirectDebit,6,36,1,0
20200504,755.16,126,12,DirectDebit,4,36,0,0
20200505,1048.32,84,10,CreditCard,7,36,1,0
20200506,965.16,42,6,Cash,0,36,1,1
20200506,839.16,42,6,DirectDebit,1,36,1,0
20200506,782.6616,31.92,6,CreditCard,6,36,1,0
20200508,839.16,210,9,CreditCard,6,36,1,0
20200513,1117.3344,42,6.25,Cash,1,36,0,1
20200514,531.72,21,7,Cash,3,36,1,1
20200514,314.16,314.16,6,Cash,0,36,0,0
20200515,371.28,371.28,0,Cash,0,36,0,0
20200515,839.16,4.2,6,DirectDebit,0,36,1,0
20200516,590.1336,21,6.5,Cash,0,36,0,1
20200516,1445.4468,252,6,CreditCard,0,36,1,0
20200518,1550.64,252,6,DirectDebit,6,36,0,0
20200519,724.9116,42,6,Cheque,1,36,0,0
20200520,738.36,30.24,25,Cash,3,36,1,0
20200521,755.16,84,17,Cash,6,36,1,0
20200522,1334.8608,147,9,CreditCard,1,36,0,0
20200522,983.1696,126,9,DirectDebit,6,36,1,0
20200523,904.2012,33.6,6,Cash,0,36,1,1
20200527,1256.2368,1256.2368,9,DirectDebit,6,36,1,0
20200531,443.2596,443.2596,6,Cash,5,36,1,0
20200601,839.16,34.44,6,Cash,0,36,1,1
20200604,1095.4944,126,6,Cheque,5,36,1,0
20200604,964.32,147,6,CreditCard,0,36,1,0
20200606,880.3116,84,6,CreditCard,1,36,1,0
20200608,964.32,58.8,7,Cash,5,36,1,0
20200610,964.32,84,6,CreditCard,5,36,0,0
20200610,1006.32,42,6,Cheque,0,36,0,0
20200612,1216.32,25.2,6,DirectDebit,0,36,1,0
20200617,1007.16,4.2,6,DirectDebit,0,36,1,0
20200618,738.36,30.24,6,Cheque,0,36,1,1
20200622,908.3928,4.2,5.5,CreditCard,5,36,0,0
20200625,923.16,84,4.5,DirectDebit,0,36,1,0
20200627,755.16,4.2,6,CreditCard,0,36,0,0
20200628,1132.32,252,9,DirectDebit,6,36,0,0
20200629,989.52,84,7.5,CreditCard,0,36,0,0
20200629,892.8108,50.4,12,Cheque,8,36,1,0
20200629,419.16,419.16,5,Cash,6,36,1,0
20200629,755.16,84,5,CreditCard,1,36,1,0
20200630,482.1936,4.2,27,DirectDebit,1,36,1,0
20200630,983.1696,84,4.5,DirectDebit,0,36,1,0
20200702,776.16,63,5,CreditCard,6,36,0,0
20200704,902.16,16.8,6,Cash,1,36,1,1
20200706,734.16,63,20,Cheque,0,36,0,0
20200707,1111.32,84,9,CreditCard,4,36,0,0
20200707,1406.3112,63,6,Cheque,1,36,0,0
20200708,1469.4456,126,13.81,DirectDebit,6,36,0,0
20200708,471.9288,21,5.96,Cash,0,36,0,0
20200708,633.36,15.96,6,CreditCard,0,36,1,0
20200708,734.16,4.2,6,DirectDebit,0,36,1,0
20200709,209.16,209.16,13.52,Cash,0,36,0,0
20200711,734.16,16.8,6,CreditCard,0,36,0,1
20200712,763.56,42,6,Cheque,3,36,1,0
20200713,1073.6544,126,6,Cheque,0,36,1,1
20200713,1077.72,210,7,Cheque,6,36,1,0
20200713,444.3096,444.3096,6,Cash,1,36,1,0
20200713,1111.32,1111.32,9,DirectDebit,0,36,1,0
20200714,781.8804,168,6,Cheque,0,36,1,0
20200715,943.32,63,6,Cheque,0,36,0,0
20200718,1241.52,36.96,6,Cheque,1,36,0,0
20200724,734.16,21,6,Cheque,1,36,1,1
20200725,781.8804,42,15,DirectDebit,6,36,1,0
20200726,859.32,147,6,DirectDebit,1,36,1,0
20200727,1508.7072,168,6,Cheque,0,36,1,0
20200729,976.5924,16.8,5.96,Cheque,0,36,1,1
20200729,958.5492,16.8,6,Cheque,6,36,1,0
20200731,734.16,63,20,Cash,2,36,1,0
20200731,2692.2,189,14,DirectDebit,1,36,0,0
20200801,574.56,84,5,DirectDebit,0,36,0,0
20200802,1032.36,84,7,DirectDebit,0,36,1,0
20200802,587.16,15.96,7,Cash,7,36,0,0
20200803,944.16,16.8,9.5,Cheque,0,36,0,1
20200803,633.36,15.96,7,CreditCard,4,36,0,0
20200803,734.16,734.16,5,Cash,6,36,1,0
20200805,734.16,63,7,CreditCard,0,36,1,0
20200805,1121.1648,126,6.95,Cheque,1,36,1,0
20200807,574.56,84,5,CreditCard,3,36,0,0
20200810,574.56,15.96,5,DirectDebit,1,36,1,0
20200811,839.16,15.96,5,DirectDebit,7,36,1,0
20200812,943.32,147,10,CreditCard,0,36,1,0
20200812,695.52,695.52,12,Cash,3,36,1,0
20200814,734.16,15.96,7,Cheque,0,36,1,1
20200817,633.36,16.8,7,CreditCard,0,36,0,0
20200818,734.16,15.96,7,CreditCard,7,36,0,0
20200818,927.36,42,7,Cheque,4,36,1,0
20200820,1529.64,84,7,Cheque,3,36,0,0
20200820,708.96,15.96,5,Cheque,1,36,1,0
20200823,734.16,21,7,CreditCard,1,36,0,0
20200823,1277.64,638.82,10,DirectDebit,0,36,0,0
20200827,1068.48,1068.48,10,Cash,3,36,0,0
20200831,964.32,210,6,DirectDebit,0,36,0,0
20200831,902.16,84,9,DirectDebit,6,36,0,0
20200831,1058.4,210,7,DirectDebit,4,36,1,0
20200831,1241.52,84,9,CreditCard,0,36,1,0
20200831,381.0912,33.6,43,CreditCard,3,36,0,0
20200901,1032.36,15.96,14,Cheque,0,36,1,1
20200904,983.1696,84,15,DirectDebit,3,36,1,0
20200905,1006.32,84,23,CreditCard,2,36,0,0
20200907,1074.36,1074.36,9,Cheque,3,36,1,0
20200908,923.16,84,15,CreditCard,7,36,1,0
20200910,734.16,63,15,Cheque,3,36,0,0
20200913,839.16,21,8,Cheque,6,36,1,0
20200914,419.16,209.58,8,DirectDebit,4,36,0,0
20200914,839.16,21,8,Cheque,5,36,1,0
20200917,462.1176,21,8,DirectDebit,2,36,1,0
20200917,797.16,210,8,DirectDebit,1,36,1,0
20200918,531.72,42.84,9,Cheque,1,36,1,0
20200919,547.3692,547.3692,34,Cash,6,36,0,0
20200921,519.96,0.84,8,Cheque,1,36,0,0
20200922,734.16,63,20,Cheque,0,36,0,0
20200923,859.3116,126,8,CreditCard,5,36,1,0
20200924,990.36,42,8,Cheque,0,36,1,1
20200926,797.16,63,4,DirectDebit,0,36,0,0
20200928,519.96,24.36,10.5,DirectDebit,0,36,0,0
20200928,1215.48,105,4,Cheque,1,36,1,0
20200930,1920.1728,168,8,Cheque,1,36,0,1
20201006,1091.16,126,5.25,DirectDebit,1,36,0,0
20201007,797.16,84,8,CreditCard,7,36,1,0
20201010,1089.3456,42,7.95,Cheque,1,36,1,1
20201012,1256.2368,336,8,DirectDebit,0,36,1,0
20201013,209.16,209.16,12,Cheque,0,36,0,0
20201015,983.1696,210,9,DirectDebit,3,36,0,0
20201025,1085.2212,21,7.95,Cheque,0,36,1,1
20201027,1283.52,84,4,DirectDebit,1,36,1,0
20201027,923.16,210,5.25,DirectDebit,6,36,0,0
20201027,1575.84,126,4,DirectDebit,1,36,0,0
20201028,2961.546,105,62.1,Cheque,0,36,1,1
20201028,939.12,105,3,DirectDebit,4,36,1,0
20201031,1132.32,105,20,DirectDebit,1,36,0,0
20201101,755.16,63,5,DirectDebit,0,36,1,0
20201101,755.16,63,10,Cheque,1,36,1,0
20201102,822.36,84,20,DirectDebit,8,36,1,0
20201105,755.16,4.2,15,CreditCard,6,36,1,0
20201107,453.7428,453.7428,8,Cheque,3,36,1,0
20201108,633.36,21,8,Cheque,3,36,1,0
20201110,1143.9036,126,8,Cheque,1,36,1,1
20201110,1334.8608,84,8,DirectDebit,1,36,0,0
20201110,797.16,84,25,Cheque,5,36,0,0
20201112,797.16,126,8,CreditCard,4,36,0,0
20201112,862.9236,42,8,Cheque,6,36,1,0
20201113,985.4712,126,8,DirectDebit,8,36,1,0
20201114,755.16,4.2,8,DirectDebit,5,36,1,0
20201121,755.16,4.2,8,DirectDebit,0,36,1,0
20201125,839.16,21,25,Cheque,0,36,1,1
20201125,839.16,126,14,Cheque,1,36,1,0
20201127,1207.92,168,4,DirectDebit,1,36,1,0
20201128,1074.36,21,8,Cheque,1,36,0,1
20201128,1066.6992,84,4,DirectDebit,6,36,0,0
20201128,1157.52,84,4,DirectDebit,6,36,0,0
20201130,733.6896,168,4,CreditCard,1,36,0,0
20201130,1492.68,252,4,DirectDebit,6,36,1,0
20201201,1428.5124,126,23,DirectDebit,1,36,0,0
20201205,964.32,84,10,DirectDebit,6,36,1,0
20201206,869.2992,126,9,CreditCard,3,36,0,0
20201206,1117.3344,63,18,CreditCard,0,36,0,0
20201207,1011.2004,336,9,Cheque,1,36,0,0
20201208,419.16,24.36,7,DirectDebit,0,36,0,0
20201211,797.16,210,5.5,DirectDebit,3,36,1,0
20201213,419.16,15.96,8,DirectDebit,1,36,0,0
20201213,939.12,168,2.5,DirectDebit,5,36,0,0
20201214,372.96,126,6,DirectDebit,3,36,1,0
20201215,606.5808,63,4,CreditCard,1,36,1,0
20201216,528.36,63,4,DirectDebit,5,36,0,0
20201222,435.0192,84,50.37,CreditCard,6,36,0,0
20201223,368.76,21,6,DirectDebit,5,36,0,0
20201224,1214.4132,147,9,Cheque,0,36,0,0
20201227,901.32,84,17,CreditCard,2,36,1,0
20201227,418.4544,418.4544,8,DirectDebit,4,36,1,0
20201228,1006.32,84,18,DirectDebit,4,36,1,0
20201229,1387.68,84,8,CreditCard,3,36,0,0
20201230,734.16,21,8,Cheque,5,36,1,0
20201231,393.96,21,6,CreditCard,6,36,1,0
20201231,479.9592,84,50.37,DirectDebit,0,36,1,0
20210101,839.16,21,8,Cheque,1,36,1,0
20210102,839.16,839.16,2,Cheque,5,36,0,0
20210105,1241.52,126,2,Cheque,3,36,1,0
20210106,1216.32,147,2,DirectDebit,1,36,0,0
20210107,908.3928,4.2,8,CreditCard,7,36,0,0
20210110,1048.32,84,4,DirectDebit,5,36,1,0
20210112,1131.312,84.882,4,DirectDebit,6,36,1,0
20210113,1032.36,210,2,DirectDebit,8,36,1,0
20210113,1048.32,84,2,DirectDebit,2,36,0,0
20210113,519.96,21,8,CreditCard,3,36,0,0
20210113,839.16,63,2,CreditCard,5,36,0,0
20210115,556.3572,42,8,CreditCard,8,36,1,0
20210116,947.52,42,8,Cheque,5,36,1,0
20210116,1256.2368,126,2,Cheque,6,36,0,0
20210118,839.16,252,4,DirectDebit,1,36,1,0
20210118,1117.3344,126,2,DirectDebit,5,36,1,0
20210119,1935.7296,378,2,CreditCard,3,36,0,0
20210125,864.36,84,5.25,CreditCard,1,36,1,0
20210126,1132.32,252,5.5,DirectDebit,3,36,0,0
20210127,839.16,21,8,Cheque,1,36,0,1
20210128,428.5176,25.2,4,Cheque,0,36,0,0
20210129,755.16,168,10,DirectDebit,7,36,0,0
20210129,1216.32,147,9,CreditCard,6,36,0,0
20210130,477.6492,126,14,DirectDebit,1,36,0,0
20210130,679.56,84,20,DirectDebit,1,36,0,0
20210130,864.36,84,20,CreditCard,1,36,0,0
20210201,839.16,126,11.75,Cheque,1,36,1,0
20210202,871.7016,342.6696,9,CreditCard,6,36,1,0
20210202,619.164,126,14,CreditCard,6,36,1,0
20210202,1446.48,1446.48,9,Cheque,4,36,1,0
20210203,430.08,430.08,8,DirectDebit,3,36,0,0
20210203,437.4636,4.2,4,CreditCard,4,36,0,0
20210204,430.08,430.08,8,DirectDebit,4,36,0,0
20210206,419.16,63,8.75,CreditCard,1,36,1,0
20210209,860.16,21,8,DirectDebit,0,36,0,0
20210210,1100.1312,126,0,CreditCard,0,36,1,0
20210210,839.16,126,2.93,Cheque,3,36,1,0
20210210,839.16,126,2.93,Cheque,1,36,0,0
20210212,1048.32,84,10,Cheque,3,36,0,0
20210212,1112.9832,126,4,DirectDebit,5,36,0,0
20210213,885.36,63,4.5,Cheque,1,36,0,0
20210215,1262.52,1262.52,4,DirectDebit,6,36,1,0
20210216,440.16,440.16,0,Cheque,5,36,1,0
20210217,927.36,126,4,CreditCard,1,36,0,0
20210222,494.6592,4.2,8,DirectDebit,3,36,0,0
20210223,612.8724,25.2,8,Cheque,3,36,1,0
20210224,916.0704,84,6,Cheque,4,36,1,0
20210225,931.1232,4.2,8,Cheque,1,36,0,0
20210301,839.16,15.96,8.75,Cheque,1,36,1,0
20210303,1028.16,126,2,DirectDebit,2,36,0,0
20210303,457.4892,15.96,47.21,CreditCard,1,36,0,0
20210304,931.1232,21,8,Cheque,4,36,1,0
20210305,132.6444,132.6444,20,Cheque,6,36,1,0
20210308,608.16,21,8,Cheque,4,36,1,0
20210310,1095.36,21,8,Cheque,0,36,0,0
20210310,1262.52,147,4,CreditCard,6,36,0,0
20210310,842.52,63,4,DirectDebit,0,36,0,0
20210312,931.1232,16.8,8,CreditCard,1,36,1,0
20210312,863.52,147,2,DirectDebit,0,36,1,0
20210313,430.08,430.08,8,DirectDebit,4,36,1,0
20210314,1102.7016,21,8,Cheque,0,36,1,0
20210315,1069.32,105,2,CreditCard,5,36,0,0
20210315,964.4544,63,4,Cheque,6,36,1,0
20210316,1112.9832,252,4,CreditCard,1,36,1,0
20210317,1095.36,42,8,Cheque,0,36,0,0
20210318,885.36,126,6.75,Cheque,2,36,0,0
20210319,608.16,21,8,Cheque,3,36,1,0
20210322,759.36,31.92,8,DirectDebit,3,36,1,0
20210323,860.16,42,8,Cheque,4,36,1,0
20210324,492.3744,15.96,8,CreditCard,5,36,0,0
20210327,372.96,372.96,0,Cheque,5,36,0,0
20210329,1399.5072,168,2,Cheque,0,36,1,0
20210329,860.16,84,2,DirectDebit,1,36,1,0
20210330,1028.16,21,8,Cheque,0,36,1,0
20210330,759.36,15.96,8,DirectDebit,5,36,1,0
20210331,492.3744,16.8,8,DirectDebit,1,36,0,0
20210331,839.16,126,2.93,DirectDebit,1,36,1,0
20190102,1199.52,25.2,5.5,CreditCard,0,37,0,0
20190102,419.16,419.16,13,Cash,0,37,0,0
20190103,442.218,442.218,13,Cash,6,37,1,0
20190104,721.56,84,5.5,DirectDebit,1,37,0,0
20190106,721.56,27.72,5.5,CreditCard,1,37,1,0
20190106,772.0692,4.2,5.5,DirectDebit,0,37,0,0
20190106,462.882,235.2,28.89,Cash,6,37,1,0
20190107,930.72,50.4,5.5,Cash,1,37,1,1
20190113,1240.68,42,5.5,DirectDebit,0,37,0,0
20190115,430.8864,107.7216,4.5,Cash,1,37,1,0
20190115,517.524,168,17.6,DirectDebit,7,37,1,0
20190115,503.16,42,19,Cash,0,37,1,0
20190116,410.76,410.76,8,DirectDebit,0,37,1,0
20190119,587.16,4.2,5.5,Cash,5,37,1,0
20190121,847.56,126,13,Cheque,6,37,1,0
20190121,544.6728,4.2,2.75,CreditCard,0,37,0,0
20190123,419.16,21,7.5,Cheque,6,37,1,0
20190123,781.0908,126,5.5,Cash,0,37,0,0
20190123,130.1664,130.1664,11,Cash,0,37,0,0
20190125,1199.52,1199.52,6,Cash,0,37,0,0
20190127,1980.72,168,10,Cash,0,37,1,1
20190130,1233.12,1233.12,6,Cash,0,37,1,0
20190201,381.9816,381.9816,10,Cash,0,37,0,0
